prime_award_unique_key,prime_award_piid,prime_award_parent_piid,prime_award_amount,prime_award_base_action_date,prime_award_base_action_date_fiscal_year,prime_award_awarding_agency_code,prime_award_awarding_agency_name,prime_award_awarding_sub_agency_code,prime_award_awarding_sub_agency_name,prime_award_awarding_office_code,prime_award_awarding_office_name,prime_award_funding_agency_code,prime_award_funding_agency_name,prime_award_funding_sub_agency_code,prime_award_funding_sub_agency_name,prime_award_funding_office_code,prime_award_funding_office_name,prime_award_treasury_accounts_funding_this_award,prime_award_federal_accounts_funding_this_award,prime_awardee_duns,prime_awardee_name,prime_awardee_dba_name,prime_awardee_parent_duns,prime_awardee_parent_name,prime_awardee_country_code,prime_awardee_country_name,prime_awardee_address_line_1,prime_awardee_city_name,prime_awardee_state_code,prime_awardee_state_name,prime_awardee_zip_code,prime_awardee_congressional_district,prime_awardee_foreign_postal_code,prime_awardee_business_types,prime_award_primary_place_of_performance_city_name,prime_award_primary_place_of_performance_state_code,prime_award_primary_place_of_performance_state_name,prime_award_primary_place_of_performance_address_zip_code,prime_award_primary_place_of_performance_congressional_district,prime_award_primary_place_of_performance_country_code,prime_award_primary_place_of_performance_country_name,prime_award_description,prime_award_naics_code,prime_award_naics_description,subaward_type,subaward_report_year,subaward_report_month,subaward_number,subaward_amount,subaward_action_date,subaward_action_date_fiscal_year,subawardee_duns,subawardee_name,subawardee_dba_name,subawardee_parent_duns,subawardee_parent_name,subawardee_country_code,subawardee_country_name,subawardee_address_line_1,subawardee_city_name,subawardee_state_code,subawardee_state_name,subawardee_zip_code,subawardee_congressional_district,subawardee_foreign_postal_code,subawardee_business_types,subaward_primary_place_of_performance_address_line_1,subaward_primary_place_of_performance_city_name,subaward_primary_place_of_performance_state_code,subaward_primary_place_of_performance_state_name,subaward_primary_place_of_performance_address_zip_code,subaward_primary_place_of_performance_congressional_district,subaward_primary_place_of_performance_country_code,subaward_primary_place_of_performance_country_name,subaward_description,subawardee_highly_compensated_officer_1_name,subawardee_highly_compensated_officer_1_amount,subawardee_highly_compensated_officer_2_name,subawardee_highly_compensated_officer_2_amount,subawardee_highly_compensated_officer_3_name,subawardee_highly_compensated_officer_3_amount,subawardee_highly_compensated_officer_4_name,subawardee_highly_compensated_officer_4_amount,subawardee_highly_compensated_officer_5_name,subawardee_highly_compensated_officer_5_amount
CONT_AWD_0644_9700_W58RGZ12D0089_9700,644,W58RGZ12D0089,12136478,2/13/17,2017,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W58RGZ,W6QK ACC-RSA,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W80YU7,W6DQ PEO AVN HUNTSVILLE,,,967162251,REDSTONE DEFENSE SYSTEMS,,,,USA,UNITED STATES,631 DISCOVERY DR NW,HUNTSVILLE,AL,Alabama,358062801,5,,,Huntsville,AL,Alabama,358062801,5,USA,UNITED STATES,"IGF::OT::IGF ORDER 0644 IS FOR THE PURPOSE OF THE MODERNIZATION, MODIFICATION AND INTEGRATION OF THE AVIATION INTERMEDIATE MAINTENANCE AVIM SHOP SETS AND SPECIALIZED AIRCRAFT MAINTENANCE EQUIPMENT UNDER THE FOREIGN MILITARY SALES PROGRAM CASE IQ-B-UGZ.",336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,sub-contract,2018,5,R17PP00847,31880,3/29/17,2017,125103460,OLYMPUS AMERICA INC.,,690536248,OLYMPUS CORPORATION,USA,UNITED STATES,48 WOERD AVENUE STE 105,WALTHAM,MA,Massachusetts,24533824,7,,"Contracts and Grants,For-Profit Organization,Foreign Owned and Located,Manufacturer of Goods",,Waltham,MA,Massachusetts,24533824,7,USA,UNITED STATES,Materials in support of the RDS contract.,,,,,,,,,,
CONT_AWD_0725_9700_W58RGZ12D0089_9700,725,W58RGZ12D0089,4167070,9/29/17,2017,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W58RGZ,W6QK ACC-RSA,97,Department of Defense (DOD),1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,,,967162251,REDSTONE DEFENSE SYSTEMS,,,,USA,UNITED STATES,631 DISCOVERY DR NW,HUNTSVILLE,AL,Alabama,358062801,5,,,HUNTSVILLE,AL,Alabama,358062801,5,USA,UNITED STATES,"IGF::OT::IGF NEW ORDER 0725 IN ACCORDANCE WITH THE SOW, DATED 19 SEPTEMBER 2017, THE PROTOTYPE INTEGRATION FACILITY (PIF) DEFINES THE REQUIREMENT TO PROVIDE FORTY-FIVE (45) AURS MK112 MOD2S IN ACCORDANCE WITH (IAW) DRAWING NUMBER 8242774 AND FORTY-FIVE (45) AURS MK112 MOD2S CA 717 CABLE ASSEMBLIES IAW DRAWING NUMBER 5408717. THE CONTRACTOR SHALL PROVIDE AN ADDITIONAL THIRTY-SIX (36) AURS MK112 MOD2S IN ACCORDANCE WITH (IAW) DRAWING NUMBER 8242774. THE CONTRACTOR SHALL PROVIDE EIGHT (8) DLBCS IN ACCORDANCE WITH (IAW) DRAWING NUMBER 7615651 AND THREE (3) VPT CABLES IAW DRAWING NUMBER 8242800. THE CONTRACTOR SHALL PERFORM PRODUCT VERIFICATION INSPECTIONS AND PREPARE PRODUCT VERIFICATION INSPECTION REPORTS FOR ALL CONFIGURATION ITEMS IAW DI-MISC-80508/T.",336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,sub-contract,2019,1,R18PP00479,24422.06,2/6/18,2018,148539203,"AIRBORN ELECTRONICS, INC.",AESCO MANUFACTURING SERVICES,41070749,"AIRBORN ELECTRONICS, INC.",USA,UNITED STATES,355 CONSTITUTION DR,TAUNTON,MA,Massachusetts,27807355,4,,"For-Profit Organization,Manufacturer of Goods",,Taunton,MA,Massachusetts,27807355,4,USA,UNITED STATES,Materials in support of the RDS contract.,,,,,,,,,,
CONT_AWD_0725_9700_W58RGZ12D0089_9700,725,W58RGZ12D0089,4167070,9/29/17,2017,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W58RGZ,W6QK ACC-RSA,97,Department of Defense (DOD),1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,,,967162251,REDSTONE DEFENSE SYSTEMS,,,,USA,UNITED STATES,631 DISCOVERY DR NW,HUNTSVILLE,AL,Alabama,358062801,5,,,HUNTSVILLE,AL,Alabama,358062801,5,USA,UNITED STATES,"IGF::OT::IGF NEW ORDER 0725 IN ACCORDANCE WITH THE SOW, DATED 19 SEPTEMBER 2017, THE PROTOTYPE INTEGRATION FACILITY (PIF) DEFINES THE REQUIREMENT TO PROVIDE FORTY-FIVE (45) AURS MK112 MOD2S IN ACCORDANCE WITH (IAW) DRAWING NUMBER 8242774 AND FORTY-FIVE (45) AURS MK112 MOD2S CA 717 CABLE ASSEMBLIES IAW DRAWING NUMBER 5408717. THE CONTRACTOR SHALL PROVIDE AN ADDITIONAL THIRTY-SIX (36) AURS MK112 MOD2S IN ACCORDANCE WITH (IAW) DRAWING NUMBER 8242774. THE CONTRACTOR SHALL PROVIDE EIGHT (8) DLBCS IN ACCORDANCE WITH (IAW) DRAWING NUMBER 7615651 AND THREE (3) VPT CABLES IAW DRAWING NUMBER 8242800. THE CONTRACTOR SHALL PERFORM PRODUCT VERIFICATION INSPECTIONS AND PREPARE PRODUCT VERIFICATION INSPECTION REPORTS FOR ALL CONFIGURATION ITEMS IAW DI-MISC-80508/T.",336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,sub-contract,2019,1,R18PP00485,43762.95,2/2/18,2018,148539203,"AIRBORN ELECTRONICS, INC.",AESCO MANUFACTURING SERVICES,41070749,"AIRBORN ELECTRONICS, INC.",USA,UNITED STATES,355 CONSTITUTION DR,TAUNTON,MA,Massachusetts,27807355,4,,"For-Profit Organization,Manufacturer of Goods",,TAUNTON,MA,Massachusetts,27807355,4,USA,UNITED STATES,Materials in support of the RDS contract.,,,,,,,,,,
CONT_AWD_0725_9700_W58RGZ12D0089_9700,725,W58RGZ12D0089,4167070,9/29/17,2017,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W58RGZ,W6QK ACC-RSA,97,Department of Defense (DOD),1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,,,967162251,REDSTONE DEFENSE SYSTEMS,,,,USA,UNITED STATES,631 DISCOVERY DR NW,HUNTSVILLE,AL,Alabama,358062801,5,,,HUNTSVILLE,AL,Alabama,358062801,5,USA,UNITED STATES,"IGF::OT::IGF NEW ORDER 0725 IN ACCORDANCE WITH THE SOW, DATED 19 SEPTEMBER 2017, THE PROTOTYPE INTEGRATION FACILITY (PIF) DEFINES THE REQUIREMENT TO PROVIDE FORTY-FIVE (45) AURS MK112 MOD2S IN ACCORDANCE WITH (IAW) DRAWING NUMBER 8242774 AND FORTY-FIVE (45) AURS MK112 MOD2S CA 717 CABLE ASSEMBLIES IAW DRAWING NUMBER 5408717. THE CONTRACTOR SHALL PROVIDE AN ADDITIONAL THIRTY-SIX (36) AURS MK112 MOD2S IN ACCORDANCE WITH (IAW) DRAWING NUMBER 8242774. THE CONTRACTOR SHALL PROVIDE EIGHT (8) DLBCS IN ACCORDANCE WITH (IAW) DRAWING NUMBER 7615651 AND THREE (3) VPT CABLES IAW DRAWING NUMBER 8242800. THE CONTRACTOR SHALL PERFORM PRODUCT VERIFICATION INSPECTIONS AND PREPARE PRODUCT VERIFICATION INSPECTION REPORTS FOR ALL CONFIGURATION ITEMS IAW DI-MISC-80508/T.",336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,sub-contract,2019,1,R18PP05761,264766.59,1/8/19,2019,148539203,"AIRBORN ELECTRONICS, INC.",AESCO MANUFACTURING SERVICES,41070749,"AIRBORN ELECTRONICS, INC.",USA,UNITED STATES,355 CONSTITUTION DR,TAUNTON,MA,Massachusetts,27807355,4,,"For-Profit Organization,Manufacturer of Goods",,TAUNTON,MA,Massachusetts,27807355,4,USA,UNITED STATES,MATERIALS IN SUPPORT OF THE RDS CONTRACT.,,,,,,,,,,
CONT_AWD_0725_9700_W58RGZ12D0089_9700,725,W58RGZ12D0089,4167070,9/29/17,2017,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W58RGZ,W6QK ACC-RSA,97,Department of Defense (DOD),1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,,,967162251,REDSTONE DEFENSE SYSTEMS,,,,USA,UNITED STATES,631 DISCOVERY DR NW,HUNTSVILLE,AL,Alabama,358062801,5,,,HUNTSVILLE,AL,Alabama,358062801,5,USA,UNITED STATES,"IGF::OT::IGF NEW ORDER 0725 IN ACCORDANCE WITH THE SOW, DATED 19 SEPTEMBER 2017, THE PROTOTYPE INTEGRATION FACILITY (PIF) DEFINES THE REQUIREMENT TO PROVIDE FORTY-FIVE (45) AURS MK112 MOD2S IN ACCORDANCE WITH (IAW) DRAWING NUMBER 8242774 AND FORTY-FIVE (45) AURS MK112 MOD2S CA 717 CABLE ASSEMBLIES IAW DRAWING NUMBER 5408717. THE CONTRACTOR SHALL PROVIDE AN ADDITIONAL THIRTY-SIX (36) AURS MK112 MOD2S IN ACCORDANCE WITH (IAW) DRAWING NUMBER 8242774. THE CONTRACTOR SHALL PROVIDE EIGHT (8) DLBCS IN ACCORDANCE WITH (IAW) DRAWING NUMBER 7615651 AND THREE (3) VPT CABLES IAW DRAWING NUMBER 8242800. THE CONTRACTOR SHALL PERFORM PRODUCT VERIFICATION INSPECTIONS AND PREPARE PRODUCT VERIFICATION INSPECTION REPORTS FOR ALL CONFIGURATION ITEMS IAW DI-MISC-80508/T.",336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,sub-contract,2019,1,R18PP00479,532619.63,2/2/18,2018,148539203,"AIRBORN ELECTRONICS, INC.",AESCO MANUFACTURING SERVICES,41070749,"AIRBORN ELECTRONICS, INC.",USA,UNITED STATES,355 CONSTITUTION DR,TAUNTON,MA,Massachusetts,27807355,4,,"For-Profit Organization,Manufacturer of Goods",,Taunton,MA,Massachusetts,27807355,4,USA,UNITED STATES,Materials in support of the RDs contract.,,,,,,,,,,
CONT_AWD_0018_9700_N6554013D0006_9700,18,N6554013D0006,31782.56,8/22/14,2014,97,Department of Defense (DOD),1700,DEPT OF THE NAVY,N65540,NSWC CARDEROCK DET PHILA,97,Department of Defense (DOD),1700,DEPT OF THE NAVY,N65540,NSWC CARDEROCK DET PHILA,,,884473398,DELPHINUS ENGINEERING INCORPORATED,,884473398,DELPHINUS ENGINEERING INCORPORATED,USA,UNITED STATES,1510 CHESTER PIKE STE 380,EDDYSTONE,PA,,190221375,1,,"Contracts and Grants,For-Profit Organization,Minority-Owned business,S Corporation,Subcontinent Asian (Asian-Indian) American Owned",Eddystone,PA,,190221375,1,USA,UNITED STATES,"IGF::CT::IGF,    ENGINEERING AND TECHNICAL SERVICES FOR",336611,SHIP BUILDING AND REPAIRING,sub-contract,2015,12,DLPH038730,26286,7/22/15,2015,556372274,"COMARK BUILDING SYSTEMS, INC.",,556372274,"COMARK BUILDING SYSTEMS, INC.",USA,UNITED STATES,505 N I 35 E,DESOTO,TX,,751154803,30,,"Construction Firm,Contracts,For-Profit Organization,Manufacturer of Goods",,Milford,MA,,17571722,2,USA,UNITED STATES,Provide powered equipment,,,,,,,,,,
CONT_AWD_GSQ0015AJ0027_4732_GS00Q09BGD0050_4735,GSQ0015AJ0027,GS00Q09BGD0050,377086030,1/16/15,2015,47,General Services Administration (GSA),4732,FEDERAL ACQUISITION SERVICE,47QFCA,GSA FAS AAS FEDSIM,97,Department of Defense (DOD),1700,DEPT OF THE NAVY,N00421,NAVAL AIR WARFARE CENTER AIR DIV,047-X-4534-001,047-4534,965091606,"SMARTRONIX, INC.",,965091606,"SMARTRONIX, INC.",USA,UNITED STATES,44150 SMARTRONIX WAY,HOLLYWOOD,MD,Maryland,206363172,5,,,Hollywood,MD,Maryland,206363172,5,USA,UNITED STATES,IGF::OT::IGF,541512,COMPUTER SYSTEMS DESIGN SERVICES,sub-contract,2019,6,17R20ST3D,476064,6/3/19,2019,967026857,"SOFTWORLD, INC.",,967026857,"SOFTWORLD, INC.",USA,UNITED STATES,281 WINTER ST STE 301,WALTHAM,MA,Massachusetts,24512007,7,,"For-Profit Organization,S Corporation",,Waltham,MA,Massachusetts,24512007,7,USA,UNITED STATES,"Providing technical services in support of software engineering, development, prototyping and software sustainment activities at NAS Patuxent River, MD. The subcontractor will support the NAWC and provide planning, research analysis, prototyping, proof of concept demonstrations, system and software engineering and integration, system testing and evaluation, system deployment and system security support for on and off board Naval aircraft, rotary wing and unmanned air vehicle systems as required.",,,,,,,,,,
CONT_AWD_GSQ0015AJ0027_4732_GS00Q09BGD0050_4735,GSQ0015AJ0027,GS00Q09BGD0050,377086030,1/16/15,2015,47,General Services Administration (GSA),4732,FEDERAL ACQUISITION SERVICE,47QFCA,GSA FAS AAS FEDSIM,97,Department of Defense (DOD),1700,DEPT OF THE NAVY,N00421,NAVAL AIR WARFARE CENTER AIR DIV,047-X-4534-001,047-4534,965091606,"SMARTRONIX, INC.",,965091606,"SMARTRONIX, INC.",USA,UNITED STATES,44150 SMARTRONIX WAY,HOLLYWOOD,MD,Maryland,206363172,5,,,Hollywood,MD,Maryland,206363172,5,USA,UNITED STATES,IGF::OT::IGF,541512,COMPUTER SYSTEMS DESIGN SERVICES,sub-contract,2019,6,17R20ST4D,134951.22,6/17/19,2019,967026857,"SOFTWORLD, INC.",,967026857,"SOFTWORLD, INC.",USA,UNITED STATES,281 WINTER ST STE 301,WALTHAM,MA,Massachusetts,24512007,7,,"For-Profit Organization,S Corporation",,Waltham,MA,Massachusetts,24512007,7,USA,UNITED STATES,"Providing technical services in support of software/IT engineering, development, prototyping and software/IT sustainment activities. The subcontractor will support the NAWC and provide planning, research analysis, prototyping, proof of concept demonstrations, system and software/IT engineering and integration, system testing and evaluation, system deployment and system security support for the JSE program in areas related to design and integration of external networking and data transfer systems.",,,,,,,,,,
CONT_AWD_HQ014718F0044_9700_HQ014714D0002_9700,HQ014718F0044,HQ014714D0002,80547,6/22/18,2018,97,Department of Defense (DOD),97JC,MISSILE DEFENSE AGENCY (MDA),HQ0147,MISSILE DEFENSE AGENCY (MDA),97,Department of Defense (DOD),97JC,MISSILE DEFENSE AGENCY (MDA),HQ0147,MISSILE DEFENSE AGENCY (MDA),,,839422763,"ANALYTICAL SERVICES, INC.",,76637073,ARCTIC SLOPE REGIONAL CORPORATION,USA,UNITED STATES,350 VOYAGER WAY NW,HUNTSVILLE,AL,Alabama,358063200,5,,,HUNTSVILLE,AL,Alabama,358063200,5,USA,UNITED STATES,MISSILE DEFENSE DATA CENTER (MDDS) SUPPORT FOR THE MDA TEST PROGRAM - TEST SUPPORT SYSTEMS (TSS) MISSION EXECUTION SUPPORT FOR PACIFIC DRAGON 2018 (FMS),541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2018,11,MDC1-0676 0,122066.55,10/29/18,2019,131142747,THE MATHWORKS INC,,131142747,THE MATHWORKS INC,USA,UNITED STATES,3 APPLE HILL DR,NATICK,MA,Massachusetts,17602098,7,,"For-Profit Organization,S Corporation",,NATICK,MA,Massachusetts,17602098,7,USA,UNITED STATES,MDDC,,,,,,,,,,
CONT_AWD_HQ014718F0044_9700_HQ014714D0002_9700,HQ014718F0044,HQ014714D0002,80547,6/22/18,2018,97,Department of Defense (DOD),97JC,MISSILE DEFENSE AGENCY (MDA),HQ0147,MISSILE DEFENSE AGENCY (MDA),97,Department of Defense (DOD),97JC,MISSILE DEFENSE AGENCY (MDA),HQ0147,MISSILE DEFENSE AGENCY (MDA),,,839422763,"ANALYTICAL SERVICES, INC.",,76637073,ARCTIC SLOPE REGIONAL CORPORATION,USA,UNITED STATES,350 VOYAGER WAY NW,HUNTSVILLE,AL,Alabama,358063200,5,,,HUNTSVILLE,AL,Alabama,358063200,5,USA,UNITED STATES,MISSILE DEFENSE DATA CENTER (MDDS) SUPPORT FOR THE MDA TEST PROGRAM - TEST SUPPORT SYSTEMS (TSS) MISSION EXECUTION SUPPORT FOR PACIFIC DRAGON 2018 (FMS),541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2018,11,MDC1-0662 0,77325,10/24/18,2019,11364531,"GENERAL DYNAMICS MISSION SYSTEMS, INC.",,1381284,GENERAL DYNAMICS CORPORATION,USA,UNITED STATES,150 RUSTCRAFT RD,DEDHAM,MA,Massachusetts,20264534,9,,For-Profit Organization,,DEDHAM,MA,Massachusetts,20264534,9,USA,UNITED STATES,MDDC,WILLIAM W WEISS,995000,MANUEL B MORA,986000,MICHAEL J DIBIASE,969000,JAMES M STOCKDALE,961000,Christopher  Marzilli,2205000
CONT_AWD_6V02_9700_FA873214D0005_9700,6V02,FA873214D0005,35379.81,9/30/15,2015,97,Department of Defense (DOD),5700,DEPT OF THE AIR FORCE,FA4484,FA4484  87 CONS LGC,97,Department of Defense (DOD),5700,DEPT OF THE AIR FORCE,F3A3L3,87 CS CSB,,,556054591,"FORCE 3, INC.",,556054591,"FORCE 3, INC.",USA,UNITED STATES,2151 PRIEST BRIDGE DR STE 7,CROFTON,MD,,211142478,5,,"Contracts and Grants,For-Profit Organization,Hispanic American Owned,Minority-Owned business",JOINT BASE MDL,NJ,,86411101,3,USA,UNITED STATES,SAN REPLICATION SUITE,334210,TELEPHONE APPARATUS MANUFACTURING,sub-contract,2015,9,PO-014338,34283,10/21/15,2016,97447148,EMC CORPORATION,,97447148,EMC CORPORATION,USA,UNITED STATES,176 SOUTH ST,HOPKINTON,MA,,17482209,3,,"Contracts and Grants,For-Profit Organization,Manufacturer of Goods",,Hopkinton,MA,,17482209,3,USA,UNITED STATES,To fulfill the Government's purchase order for IT hardware and support.,,,,,,,,,,
CONT_AWD_0092_9700_W58RGZ12D0089_9700,92,W58RGZ12D0089,886486,3/7/13,2013,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W58RGZ,W6QK ACC-RSA,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W58RGZ,W6QK ACC-RSA,,,967162251,REDSTONE DEFENSE SYSTEMS,,,,USA,UNITED STATES,631 DISCOVERY DR NW,HUNTSVILLE,AL,,358062801,5,,"Alaskan Native Corporation Owned Firm,Contracts and Grants,For-Profit Organization,Minority-Owned business,Native American Owned,SBA Certified 8(a) Joint Venture",Huntsville,AL,,358062801,5,USA,UNITED STATES,"TASK ORDER 0092, $886,486, ""NAVO N9 OPS.""",336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,sub-contract,2013,10,R13PP02961,43153,10/31/13,2014,803388649,"HYDROID, INC.",,803388649,"HYDROID, INC.",USA,UNITED STATES,6 BENJAMIN NYE CIR,POCASSET,MA,,25594900,10,,"Contracts and Grants,For-Profit Organization,Manufacturer of Goods",,POCASSET,MA,,25594900,10,USA,UNITED STATES,NAVO N9 OPS MATL CHRG,,,,,,,,,,
CONT_AWD_FA881815C0029_9700_-NONE-_-NONE-,FA881815C0029,,4077295,12/3/14,2015,97,Department of Defense (DOD),5700,DEPT OF THE AIR FORCE,FA8818,FA8818  HQ SMC SD PKT,97,Department of Defense (DOD),5700,DEPT OF THE AIR FORCE,F2KTAA,ORS OPS RESP SPACE,021-2018/2019-2040-000;021-2019/2020-2040-000;057-2015/2016-3600-000;057-2017/2018-3600-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2019/2021-3021-000;097-2015/2016-0400-000;097-2018/2019-0400-000;097-2019/2020-0400-000,021-2040;057-3021;057-3600;097-0400,121368299,"AS AND D, INC.","AS AND D, INC.",76637073,ARCTIC SLOPE REGIONAL CORPORATION,USA,UNITED STATES,7000 MUIRKIRK MEADOWS DR STE 100,BELTSVILLE,MD,,20705,5,,,Mexico City,NM,,871179999,1,USA,UNITED STATES,IGF::CT::IGF LSMA FINAL CONTRACT AWARD,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2016,9,ASD1-00022,4939883.37,2/4/15,2015,69341972,ENGILITY CORPORATION,TASC,783837672,"Engility Holdings, Inc.",USA,UNITED STATES,35 NEW ENGLAND BUSINESS CTR DR STE 200,ANDOVER,MA,,18101071,5,,"Contracts and Grants,For-Profit Organization",,Andover,MA,,18101071,5,USA,UNITED STATES,"R&D- DEFENSE OTHER: SERVICES (ADVANCED DEVELOPMENT)
 ",,,,,,,,,,
CONT_AWD_NNL11AA10D_8000_NNL11AA00B_8000,NNL11AA10D,NNL11AA00B,1796179,12/17/10,2011,80,National Aeronautics and Space Administration (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80LARC,NASA LANGLEY RESEARCH CENTER,80,National Aeronautics and Space Administration (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80LARC,NASA LANGLEY RESEARCH CENTER,080-2016/2017-0120-000;080-2017/2018-0120-000,080-0120,87694808,"SCIENCE SYSTEMS AND APPLICATIONS, INC.",SSAI,87694808,"SCIENCE SYSTEMS AND APPLICATIONS, INC.",USA,UNITED STATES,10210 GREENBELT RD STE 600,LANHAM,MD,,207066239,5,,,Hampton,VA,,236812199,1,USA,UNITED STATES,"SCIENCE, TECHNOLOGY AND RESEARCH SUPPORT SERVICES II",541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2014,3,21101-130-15,200701,5/29/13,2013,30817290,"AERODYNE RESEARCH, INC.",,,,USA,UNITED STATES,45 MANNING RD,BILLERICA,MA,,18213934,5,,"Contracts and Grants,For-Profit Organization,Manufacturer of Goods",,Billerica,MA,,18213934,5,USA,UNITED STATES,"This task will be used to provide continuous measurements during the month of September 2013 for the Houston DISCOVER-AQ deployment.  In order to meet the experiment objectives of the DISCOVER-AQ project, a blend of static and mobile, remote sensing, and point sampling measurements will be brought together.  Some in-field analysis will be required, but detailed analysis is outside of the current statement of work.  All data (preliminary and final) will be evaluated and quality assured before being uploaded to the DISCOVER-AQ data portal in accordance with the deadlines and formats specified by NASA and the project leads.   ",,,,,,,,,,
CONT_AWD_NNL11AA10D_8000_NNL11AA00B_8000,NNL11AA10D,NNL11AA00B,1796179,12/17/10,2011,80,National Aeronautics and Space Administration (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80LARC,NASA LANGLEY RESEARCH CENTER,80,National Aeronautics and Space Administration (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80LARC,NASA LANGLEY RESEARCH CENTER,080-2016/2017-0120-000;080-2017/2018-0120-000,080-0120,87694808,"SCIENCE SYSTEMS AND APPLICATIONS, INC.",SSAI,87694808,"SCIENCE SYSTEMS AND APPLICATIONS, INC.",USA,UNITED STATES,10210 GREENBELT RD STE 600,LANHAM,MD,,207066239,5,,,Hampton,VA,,236812199,1,USA,UNITED STATES,"SCIENCE, TECHNOLOGY AND RESEARCH SUPPORT SERVICES II",541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2014,3,21101-16-006,59430,4/13/16,2016,30817290,"AERODYNE RESEARCH, INC.",,,,USA,UNITED STATES,45 MANNING RD,BILLERICA,MA,,18213934,5,,"Contracts and Grants,For-Profit Organization,Manufacturer of Goods",,Billerica,MA,,18213934,5,USA,UNITED STATES,"In Hampton, SSAI supports NASA Langley Research Center s (LaRC) Science Directorate (SD) and Engineering Directorate (ED) through the STARSS-II contract. For this task SSAI specifically supports the Science Directorate at NASA Langley Research Center. The task includes providing support for the KORUS-AQ mission in South Korea.",,,,,,,,,,
